id,color,movie_title,duration,director_name,actor_1_name,actor_2_name,actor_3_name,movie_imdb_link,language,country,content_rating,year,imdb_score
4345,Color,Buried ,95,Rodrigo Cortés,Ryan Reynolds,Samantha Mathis,Erik Palladino,http://www.imdb.com/title/tt1462758/?ref_=fn_tt_tt_1,English,Spain,R,2010,7
4346,Color,Submarine ,97,Richard Ayoade,Craig Roberts,Paddy Considine,Sally Hawkins,http://www.imdb.com/title/tt1440292/?ref_=fn_tt_tt_1,English,UK,R,2010,7.3
4347,Color,The Square ,108,Jehane Noujaim,Khalid Abdalla,Ahmed Hassan,Aida Elkashef,http://www.imdb.com/title/tt2486682/?ref_=fn_tt_tt_1,Arabic,Egypt,Not Rated,2013,8.1
4348,Color,One to Another ,95,Pascal Arnold,Karl E. Landler,Lizzie Brocheré,Pierre Perrier,http://www.imdb.com/title/tt0486751/?ref_=fn_tt_tt_1,French,France,Unrated,2006,5.8
4349,Color,Carrie ,100,Kimberly Peirce,Chloë Grace Moretz,Judy Greer,Portia Doubleday,http://www.imdb.com/title/tt1939659/?ref_=fn_tt_tt_1,English,USA,R,2013,5.9
4350,Color,ABCD (Any Body Can Dance) ,160,Remo,Lauren Gottlieb,Remo,Prabhudheva,http://www.imdb.com/title/tt2321163/?ref_=fn_tt_tt_1,Hindi,India,Not Rated,2013,6.4
4351,Color,A Nightmare on Elm Street ,101,Wes Craven,Johnny Depp,Lin Shaye,Amanda Wyss,http://www.imdb.com/title/tt0087800/?ref_=fn_tt_tt_1,English,USA,X,1984,7.5
4352,Color,Man on Wire ,90,James Marsh,Paul McGill,Philippe Petit,Jean-Louis Blondeau,http://www.imdb.com/title/tt1155592/?ref_=fn_tt_tt_1,English,UK,PG-13,2008,7.8
4353,Color,Abandoned ,86,John Laing,Siobhan Marshall,Peter Feeney,Rachel Nash,http://www.imdb.com/title/tt4519006/?ref_=fn_tt_tt_1,English,New Zealand,,2015,6.3
4354,Color,Brotherly Love ,89,Jamal Hill,Logan Browning,Adam Ratcliffe,Faizon Love,http://www.imdb.com/title/tt3262990/?ref_=fn_tt_tt_1,English,USA,R,2015,7.2
4355,Color,The Last Exorcism ,87,Daniel Stamm,Caleb Landry Jones,Ashley Bell,Patrick Fabian,http://www.imdb.com/title/tt1320244/?ref_=fn_tt_tt_1,English,France,PG-13,2010,5.6
4356,Color,Nowhere Boy ,98,Sam Taylor-Johnson,Kristin Scott Thomas,Ophelia Lovibond,Anne-Marie Duff,http://www.imdb.com/title/tt1266029/?ref_=fn_tt_tt_1,English,UK,R,2009,7.2
4357, Black and White,A Streetcar Named Desire ,125,Elia Kazan,Marlon Brando,Karl Malden,Kim Hunter,http://www.imdb.com/title/tt0044081/?ref_=fn_tt_tt_1,English,USA,PG,1951,8
4358, Black and White,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,95,Stanley Kubrick,George C. Scott,Slim Pickens,Keenan Wynn,http://www.imdb.com/title/tt0057012/?ref_=fn_tt_tt_1,English,USA,PG,1964,8.5
4359,Color,El crimen del padre Amaro ,118,Carlos Carrera,Damián Alcázar,Ana Claudia Talancón,Pedro Armendáriz Jr.,http://www.imdb.com/title/tt0313196/?ref_=fn_tt_tt_1,Spanish,Mexico,R,2002,6.8
4360,Color,Beasts of the Southern Wild ,93,Benh Zeitlin,Quvenzhané Wallis,Gina Montana,Dwight Henry,http://www.imdb.com/title/tt2125435/?ref_=fn_tt_tt_1,English,USA,PG-13,2012,7.3
4361,Color,Battle for the Planet of the Apes ,96,J. Lee Thompson,Roddy McDowall,Paul Williams,Claude Akins,http://www.imdb.com/title/tt0069768/?ref_=fn_tt_tt_1,English,USA,G,1973,5.5
4362,Color,Songcatcher ,109,Maggie Greenwald,Aidan Quinn,David Patrick Kelly,Jane Adams,http://www.imdb.com/title/tt0210299/?ref_=fn_tt_tt_1,English,USA,PG-13,2000,7.3
4363,Color,Higher Ground ,109,Vera Farmiga,Donna Murphy,Bill Irwin,Michael Chernus,http://www.imdb.com/title/tt1562568/?ref_=fn_tt_tt_1,English,USA,R,2011,6.3
4364,Color,Vaalu ,155,Vijay Chandar,Hansika Motwani,T.R. Silambarasan,Brahmanandam,http://www.imdb.com/title/tt3566698/?ref_=fn_tt_tt_1,Tamil,India,,2015,5.1
4365,Color,The Greatest MovieSearch Ever Sold ,90,Morgan Spurlock,Quentin Tarantino,J.J. Abrams,Donald Trump,http://www.imdb.com/title/tt1743720/?ref_=fn_tt_tt_1,English,USA,PG-13,2011,6.6
4366, Black and White,Ed and His Dead Mother ,93,Jonathan Wacks,Steve Buscemi,Gary Farmer,Jon Gries,http://www.imdb.com/title/tt0106792/?ref_=fn_tt_tt_1,English,USA,PG-13,1993,6.1
4367,Color,Travelers and Magicians ,108,Khyentse Norbu,Tshewang Dendup,Lhakpa Dorji,Sonam Kinga,http://www.imdb.com/title/tt0378906/?ref_=fn_tt_tt_1,Dzongkha,Australia,,2003,7.5
4368,Color,Hang 'Em High ,114,Ted Post,Clint Eastwood,Bruce Dern,Alan Hale Jr.,http://www.imdb.com/title/tt0061747/?ref_=fn_tt_tt_1,English,USA,M,1968,7
4369, Black and White,Deadline - U.S.A. ,87,Richard Brooks,Humphrey Bogart,Jim Backus,Kim Hunter,http://www.imdb.com/title/tt0044533/?ref_=fn_tt_tt_1,English,USA,,1952,7.2
4370,Color,Sublime ,113,Tony Krantz,George Newbern,Tom Cavanagh,Cas Anvar,http://www.imdb.com/title/tt0822858/?ref_=fn_tt_tt_1,English,USA,R,2007,5.3
4371,Color,A Beginner's Guide to Snuff ,87,Mitchell Altieri,Kimberley Crossman,Luke Edwards,Bree Williamson,http://www.imdb.com/title/tt4058122/?ref_=fn_tt_tt_1,English,USA,,2016,8.7
4372,Color,Independence Daysaster ,90,W.D. Hogan,Tom Everett Scott,Keenan Tracey,Nicholas Carella,http://www.imdb.com/title/tt2645670/?ref_=fn_tt_tt_1,English,Canada,PG-13,2013,3.4
4373,Color,Dysfunctional Friends ,111,Corey Grant,Christian Keyes,Essence Atkins,Tatyana Ali,http://www.imdb.com/title/tt1653002/?ref_=fn_tt_tt_1,English,USA,Not Rated,2012,5.4
4374, Black and White,Run Lola Run ,81,Tom Tykwer,Moritz Bleibtreu,Ludger Pistor,Armin Rohde,http://www.imdb.com/title/tt0130827/?ref_=fn_tt_tt_1,German,Germany,R,1998,7.8
4375,Color,May ,93,Lucky McKee,James Duval,Will Estes,Nora Zehetner,http://www.imdb.com/title/tt0303361/?ref_=fn_tt_tt_1,English,USA,R,2002,6.7
4376,Color,Against the Wild ,90,Richard Boddington,Natasha Henstridge,CJ Adams,Erin Pitt,http://www.imdb.com/title/tt2475846/?ref_=fn_tt_tt_1,English,Canada,PG,2013,4.7
4377,Color,Living Dark: The Story of Ted the Caver ,112,David Hunt,Matthew Alan,Chris Cleveland,Circus-Szalewski,http://www.imdb.com/title/tt2100573/?ref_=fn_tt_tt_1,English,USA,PG-13,2013,6.3
4378,Color,Under the Same Moon ,106,Patricia Riggen,America Ferrera,Eugenio Derbez,Kate del Castillo,http://www.imdb.com/title/tt0796307/?ref_=fn_tt_tt_1,Spanish,Mexico,PG-13,2007,7.4
4379,Color,Conquest of the Planet of the Apes ,88,J. Lee Thompson,Roddy McDowall,Gordon Jump,John Randolph,http://www.imdb.com/title/tt0068408/?ref_=fn_tt_tt_1,English,USA,PG,1972,6.1
4380,Color,In the Bedroom ,138,Todd Field,Tom Wilkinson,Sissy Spacek,Karen Allen,http://www.imdb.com/title/tt0247425/?ref_=fn_tt_tt_1,English,USA,R,2001,7.5
4381,Color,I Spit on Your Grave ,105,Steven R. Monroe,Sarah Butler,Chad Lindberg,Daniel Franzese,http://www.imdb.com/title/tt1242432/?ref_=fn_tt_tt_1,English,USA,R,2010,6.3
4382,Color,"Happy, Texas ",98,Mark Illsley,Ally Walker,Illeana Douglas,Jeremy Northam,http://www.imdb.com/title/tt0162360/?ref_=fn_tt_tt_1,English,USA,PG-13,1999,6.3
4383,Color,My Summer of Love ,86,Pawel Pawlikowski,Paddy Considine,Natalie Press,Dean Andrews,http://www.imdb.com/title/tt0382189/?ref_=fn_tt_tt_1,English,UK,R,2004,6.8
4384,Color,The Lunchbox ,104,Ritesh Batra,Nawazuddin Siddiqui,Nimrat Kaur,Lillete Dubey,http://www.imdb.com/title/tt2350496/?ref_=fn_tt_tt_1,Hindi,India,PG,2013,7.8
4385,Color,Yes ,100,Sally Potter,Shirley Henderson,Joan Allen,Stephanie Leonidas,http://www.imdb.com/title/tt0381717/?ref_=fn_tt_tt_1,English,UK,R,2004,6.9
4386, Black and White,You Can't Take It with You ,126,Frank Capra,Jean Arthur,Ann Miller,Lionel Barrymore,http://www.imdb.com/title/tt0030993/?ref_=fn_tt_tt_1,English,USA,Approved,1938,8
4387, Black and White,From Here to Eternity ,118,Fred Zinnemann,Montgomery Clift,Donna Reed,Deborah Kerr,http://www.imdb.com/title/tt0045793/?ref_=fn_tt_tt_1,English,USA,Not Rated,1953,7.8
4388,Color,She Wore a Yellow Ribbon ,103,John Ford,Harry Carey Jr.,Ben Johnson,Victor McLaglen,http://www.imdb.com/title/tt0041866/?ref_=fn_tt_tt_1,English,USA,Unrated,1949,7.4
4389,Color,Grace Unplugged ,102,Brad J. Silverman,Shawnee Smith,Michael Welch,Anthony Reynolds,http://www.imdb.com/title/tt2349460/?ref_=fn_tt_tt_1,English,USA,PG,2013,6.1
4390,Color,Foolish ,84,Dave Meyers,Eddie Griffin,Clifton Powell,Marla Gibbs,http://www.imdb.com/title/tt0166195/?ref_=fn_tt_tt_1,English,USA,R,1999,4.3
4391,Color,N-Secure ,,David M. Matthews,Essence Atkins,Lamman Rucker,Tempestt Bledsoe,http://www.imdb.com/title/tt1289419/?ref_=fn_tt_tt_1,English,USA,R,2010,3.5
4392,Color,Caramel ,95,Nadine Labaki,Yasmine Al Massri,Adel Karam,Nadine Labaki,http://www.imdb.com/title/tt0825236/?ref_=fn_tt_tt_1,Arabic,France,PG,2007,7.2
4393,Color,Out of the Dark ,92,Lluís Quílez,Stephen Rea,Pixie Davies,Alejandro Furth,http://www.imdb.com/title/tt2872724/?ref_=fn_tt_tt_1,English,USA,R,2014,4.7
4394,Color,The Bubble ,90,Eytan Fox,Ohad Knoller,Lior Ashkenazi,Yousef 'Joe' Sweid,http://www.imdb.com/title/tt0476643/?ref_=fn_tt_tt_1,Hebrew,Israel,Unrated,2006,7.3
4395,Color,The Conversation ,113,Francis Ford Coppola,Harrison Ford,Teri Garr,Cindy Williams,http://www.imdb.com/title/tt0071360/?ref_=fn_tt_tt_1,English,USA,PG,1974,7.9
4396,Color,Dil Jo Bhi Kahey... ,,Romesh Sharma,Annabelle Wallis,Revathy,Bhoomika Chawla,http://www.imdb.com/title/tt0442764/?ref_=fn_tt_tt_1,English,India,,2005,5.1
4397,Color,Mississippi Mermaid ,123,François Truffaut,Catherine Deneuve,Jean-Paul Belmondo,Michel Bouquet,http://www.imdb.com/title/tt0064990/?ref_=fn_tt_tt_1,French,France,R,1969,7.2
4398,Color,I Love Your Work ,111,Adam Goldberg,Judy Greer,Marisa Coughlan,Nicky Katt,http://www.imdb.com/title/tt0322700/?ref_=fn_tt_tt_1,English,USA,R,2003,5.4
4399,Color,Cabin Fever ,99,Travis Zariwny,Dustin Ingram,Gage Golightly,Samuel Davis,http://www.imdb.com/title/tt3832096/?ref_=fn_tt_tt_1,English,USA,Not Rated,2016,3.7
4400,Color,Dawn of the Dead ,110,Zack Snyder,Ty Burrell,Kevin Zegers,Mekhi Phifer,http://www.imdb.com/title/tt0363547/?ref_=fn_tt_tt_1,English,USA,R,2004,7.4
4401,Color,Waitress ,108,Adrienne Shelly,Lew Temple,Cheryl Hines,Eddie Jemison,http://www.imdb.com/title/tt0473308/?ref_=fn_tt_tt_1,English,USA,PG-13,2007,7.1
4402,Color,Bloodsport ,92,Newt Arnold,Bolo Yeung,Donald Gibb,Ken Siu,http://www.imdb.com/title/tt0092675/?ref_=fn_tt_tt_1,English,USA,R,1988,6.8
4403, Black and White,Mr. Smith Goes to Washington ,120,Frank Capra,Claude Rains,Jean Arthur,Thomas Mitchell,http://www.imdb.com/title/tt0031679/?ref_=fn_tt_tt_1,English,USA,Not Rated,1939,8.2
4404,Color,Kids ,91,Larry Clark,Rosario Dawson,Leo Fitzpatrick,Justin Pierce,http://www.imdb.com/title/tt0113540/?ref_=fn_tt_tt_1,English,USA,,1995,7
4405,Color,The Squid and the Whale ,88,Noah Baumbach,William Baldwin,Elizabeth Meriwether,Owen Kline,http://www.imdb.com/title/tt0367089/?ref_=fn_tt_tt_1,English,USA,R,2005,7.4
4406,Color,Kissing Jessica Stein ,97,Charles Herman-Wurmfeld,Scott Cohen,Jennifer Westfeldt,Brian Stepanek,http://www.imdb.com/title/tt0264761/?ref_=fn_tt_tt_1,English,USA,R,2001,6.7
4407,Color,"A Woman, a Gun and a Noodle Shop ",95,Yimou Zhang,Honglei Sun,Ni Yan,Dahong Ni,http://www.imdb.com/title/tt1428556/?ref_=fn_tt_tt_1,Mandarin,China,R,2009,5.7
4408,,Kickboxer: Vengeance ,90,John Stockwell,Matthew Ziff,T.J. Storm,Sam Medina,http://www.imdb.com/title/tt3082898/?ref_=fn_tt_tt_1,,USA,,2016,9.1
4409,Color,Spellbound ,95,Alfred Hitchcock,Norman Lloyd,Rhonda Fleming,Leo G. Carroll,http://www.imdb.com/title/tt0038109/?ref_=fn_tt_tt_1,English,USA,Unrated,1945,7.6
4410,Color,Exotica ,103,Atom Egoyan,Bruce Greenwood,Mia Kirshner,Sarah Polley,http://www.imdb.com/title/tt0109759/?ref_=fn_tt_tt_1,English,Canada,R,1994,7.2
4411,Color,Buffalo '66 ,110,Vincent Gallo,Anjelica Huston,Vincent Gallo,Jan-Michael Vincent,http://www.imdb.com/title/tt0118789/?ref_=fn_tt_tt_1,English,USA,R,1998,7.5
4412,Color,Insidious ,103,James Wan,Lin Shaye,Barbara Hershey,Philip Friedman,http://www.imdb.com/title/tt1591095/?ref_=fn_tt_tt_1,English,USA,PG-13,2010,6.8
4413,Color,Repo Man ,92,Alex Cox,Del Zamora,Tracey Walter,Miguel Sandoval,http://www.imdb.com/title/tt0087995/?ref_=fn_tt_tt_1,English,USA,R,1984,6.9
4414,Color,Nine Queens ,114,Fabián Bielinsky,Ricardo Darín,Gastón Pauls,Leticia Brédice,http://www.imdb.com/title/tt0247586/?ref_=fn_tt_tt_1,Spanish,Argentina,R,2000,7.9
4415,Color,The Gatekeepers ,101,Dror Moreh,Ami Ayalon,Yuval Diskin,Yaakov Peri,http://www.imdb.com/title/tt2309788/?ref_=fn_tt_tt_1,Hebrew,Israel,PG-13,2012,7.6
4416,Color,The Ballad of Jack and Rose ,112,Rebecca Miller,Beau Bridges,Susanna Thompson,Ryan McDonald,http://www.imdb.com/title/tt0357110/?ref_=fn_tt_tt_1,English,USA,R,2005,6.7
4417,Color,The To Do List ,104,Maggie Carey,Donald Glover,Alia Shawkat,Scott Porter,http://www.imdb.com/title/tt1758795/?ref_=fn_tt_tt_1,English,USA,R,2013,5.8
4418,Color,Killing Zoe ,99,Roger Avary,Eric Stoltz,Salvator Xuereb,Jean-Hugues Anglade,http://www.imdb.com/title/tt0110265/?ref_=fn_tt_tt_1,English,France,R,1993,6.5
4419, Black and White,The Believer ,98,Henry Bean,Ryan Gosling,Theresa Russell,Summer Phoenix,http://www.imdb.com/title/tt0247199/?ref_=fn_tt_tt_1,English,USA,R,2001,7.2
4420,Color,Snow Angels ,107,David Gordon Green,Michael Angarano,Connor Paolo,Tom Noonan,http://www.imdb.com/title/tt0453548/?ref_=fn_tt_tt_1,English,USA,R,2007,6.9
4421,Color,Unsullied ,93,Simeon Rice,Ward G. Smith,Lisa Brave,Malone Thomas,http://www.imdb.com/title/tt3139764/?ref_=fn_tt_tt_1,English,USA,R,2014,5.5
4422,Color,Session 9 ,100,Brad Anderson,Paul Guilfoyle,Brendan Sexton III,Larry Fessenden,http://www.imdb.com/title/tt0261983/?ref_=fn_tt_tt_1,English,USA,R,2001,6.5
4423,Color,I Want Someone to Eat Cheese With ,80,Jeff Garlin,Jessy Schram,Jeff Garlin,Joey Slotnick,http://www.imdb.com/title/tt0391229/?ref_=fn_tt_tt_1,English,USA,R,2006,6.2
4424,Color,Mooz-Lum ,94,Qasim Basir,Dorian Missick,Nia Long,Evan Ross,http://www.imdb.com/title/tt1450328/?ref_=fn_tt_tt_1,English,USA,PG-13,2010,6.7
4425,Color,Hatchet ,93,Adam Green,Joel David Moore,Kane Hodder,Joel Murray,http://www.imdb.com/title/tt0422401/?ref_=fn_tt_tt_1,English,USA,R,2006,5.7
4426, Black and White,Modern Times ,87,Charles Chaplin,Paulette Goddard,Stanley Blystone,Fred Malatesta,http://www.imdb.com/title/tt0027977/?ref_=fn_tt_tt_1,English,USA,G,1936,8.6
4427,Color,Stolen Summer ,91,Pete Jones,Brian Dennehy,Aidan Quinn,Bonnie Hunt,http://www.imdb.com/title/tt0286162/?ref_=fn_tt_tt_1,English,USA,PG,2002,6.5
4428,Color,My Name Is Bruce ,84,Bruce Campbell,Ted Raimi,Dan Hicks,Timothy Patrick Quill,http://www.imdb.com/title/tt0489235/?ref_=fn_tt_tt_1,English,USA,R,2007,6.3
4429,Color,The Salon ,90,Mark Brown,Vivica A. Fox,Monica Calhoun,Garrett Morris,http://www.imdb.com/title/tt0436742/?ref_=fn_tt_tt_1,English,USA,PG-13,2005,4.3
4430,Color,Road Hard ,98,Adam Carolla,Jay Mohr,Jim O'Heir,David Alan Grier,http://www.imdb.com/title/tt3110770/?ref_=fn_tt_tt_1,English,USA,,2015,6.1
4431,Color,Forty Shades of Blue ,108,Ira Sachs,Rip Torn,Jenny O'Hara,Darren E. Burrows,http://www.imdb.com/title/tt0395543/?ref_=fn_tt_tt_1,English,USA,R,2005,6
4432,Color,Amigo ,124,John Sayles,Brian Lee Franklin,John Arcilla,Ronnie Lazaro,http://www.imdb.com/title/tt1562847/?ref_=fn_tt_tt_1,English,USA,R,2010,5.8
4433,Color,Pontypool ,95,Bruce McDonald,Stephen McHattie,Georgina Reilly,Boyd Banks,http://www.imdb.com/title/tt1226681/?ref_=fn_tt_tt_1,English,Canada,Not Rated,2008,6.7
4434,Color,Trucker ,90,James Mottern,Jimmy Bennett,Joey Lauren Adams,Matthew Lawrence,http://www.imdb.com/title/tt1087527/?ref_=fn_tt_tt_1,English,USA,R,2008,6.7
4435,Color,Me You and Five Bucks ,93,Jaime Zevallos,Angela Sarafyan,Jaime Zevallos,Michael Elian,http://www.imdb.com/title/tt2265431/?ref_=fn_tt_tt_1,English,USA,,2015,7.6
4436,Color,The Lords of Salem ,101,Rob Zombie,Sid Haig,Dee Wallace,Michael Berryman,http://www.imdb.com/title/tt1731697/?ref_=fn_tt_tt_1,English,USA,R,2012,5.1
4437,Color,Housebound ,107,Gerard Johnstone,Morgana O'Reilly,Bruce Hopkins,Cameron Rhodes,http://www.imdb.com/title/tt3504048/?ref_=fn_tt_tt_1,English,New Zealand,Not Rated,2014,6.8
4438,Color,Wal-Mart: The High Cost of Low Price ,20,Robert Greenwald,Lee Scott,Jon Hunter,Matt Hunter,http://www.imdb.com/title/tt0473107/?ref_=fn_tt_tt_1,English,USA,Not Rated,2005,6.8
4439,Color,Fetching Cody ,87,David Ray,Nicole Muñoz,Sarah Lind,Kyla Wise,http://www.imdb.com/title/tt0475271/?ref_=fn_tt_tt_1,English,Canada,,2005,6.8
4440,,Once Upon a Time in Queens ,98,Dave Rodriguez,Chazz Palminteri,Michael Rapaport,Paul Sorvino,http://www.imdb.com/title/tt1639397/?ref_=fn_tt_tt_1,English,USA,R,2013,6.3
4441,Color,Closer to the Moon ,112,Nae Caranfil,Monica Barladeanu,Joe Armstrong,Martin Hancock,http://www.imdb.com/title/tt2017486/?ref_=fn_tt_tt_1,English,Romania,Not Rated,2014,7.1
4442,Color,Mutant World ,82,David Winning,Ashanti,Amber Marshall,John DeSantis,http://www.imdb.com/title/tt3626436/?ref_=fn_tt_tt_1,English,Canada,,2014,2.8
4443,Color,Growing Up Smith ,102,Frank Lotito,Brighton Sharbino,Jake Busey,Tim Guinee,http://www.imdb.com/title/tt1105355/?ref_=fn_tt_tt_1,English,USA,PG-13,2015,8.2
4444,Color,Checkmate ,97,Timothy Woodward Jr.,Katrina Law,Johnny Messner,Michael Paré,http://www.imdb.com/title/tt3781616/?ref_=fn_tt_tt_1,English,USA,,2015,3.1
4445,Color,Jack Reacher ,130,Christopher McQuarrie,Tom Cruise,Robert Duvall,David Oyelowo,http://www.imdb.com/title/tt0790724/?ref_=fn_tt_tt_1,English,USA,PG-13,2012,7
4446,Color,#Horror ,101,Tara Subkoff,Timothy Hutton,Balthazar Getty,Lydia Hearst,http://www.imdb.com/title/tt3526286/?ref_=fn_tt_tt_1,English,USA,Not Rated,2015,3.3
4447,Color,Wind Walkers ,93,Russell Friedenberg,Rudy Youngblood,Glen Powell,Kiowa Gordon,http://www.imdb.com/title/tt1236254/?ref_=fn_tt_tt_1,English,USA,R,2015,3.6
4448,Color,Snow White and the Seven Dwarfs ,83,William Cottrell,Adriana Caselotti,Billy Gilbert,Lucille La Verne,http://www.imdb.com/title/tt0029583/?ref_=fn_tt_tt_1,English,USA,Approved,1937,7.7
4449,Color,The Holy Girl ,106,Lucrecia Martel,Mía Maestro,Mercedes Morán,María Alche,http://www.imdb.com/title/tt0300270/?ref_=fn_tt_tt_1,Spanish,Argentina,R,2004,6.7
4450,Color,Shalako ,113,Edward Dmytryk,Brigitte Bardot,Woody Strode,Honor Blackman,http://www.imdb.com/title/tt0063592/?ref_=fn_tt_tt_1,English,UK,PG,1968,5.5
4451,Color,Incident at Loch Ness ,94,Zak Penn,Zak Penn,Gabriel Beristain,John Bailey,http://www.imdb.com/title/tt0374639/?ref_=fn_tt_tt_1,English,UK,PG-13,2004,6.6
4452,Color,The Dog Lover ,101,Alex Ranarivelo,Lea Thompson,Christina Moore,Cullen Douglas,http://www.imdb.com/title/tt4063178/?ref_=fn_tt_tt_1,English,USA,PG,2016,4.8
4453,Color,Girl House ,99,Jon Knautz,Camren Bicondova,Adam DiMarco,Chasty Ballesteros,http://www.imdb.com/title/tt2577172/?ref_=fn_tt_tt_1,English,Canada,,2014,5.5
4454,Color,The Blue Room ,76,Mathieu Amalric,Mathieu Amalric,Léa Drucker,Laurent Poitrenaux,http://www.imdb.com/title/tt3230082/?ref_=fn_tt_tt_1,French,France,R,2014,6.3
4455,Color,House at the End of the Drive ,91,David Worth,Jessica Szohr,Jonathan Mangum,Angela Jones,http://www.imdb.com/title/tt0464054/?ref_=fn_tt_tt_1,English,USA,R,2014,6.9
4456,Color,Batman: The MovieSearch ,105,Leslie H. Martinson,Burgess Meredith,Cesar Romero,Burt Ward,http://www.imdb.com/title/tt0060153/?ref_=fn_tt_tt_1,English,USA,Approved,1966,6.5
4457,Color,"Lock, Stock and Two Smoking Barrels ",120,Guy Ritchie,Jason Statham,Jason Flemyng,Dexter Fletcher,http://www.imdb.com/title/tt0120735/?ref_=fn_tt_tt_1,English,UK,R,1998,8.2
4458,Color,The Ballad of Gregorio Cortez ,105,Robert M. Young,Barry Corbin,Bruce McGill,Ned Beatty,http://www.imdb.com/title/tt3551840/?ref_=fn_tt_tt_1,English,USA,,1982,7.1
4459,Color,The Streets of San Francisco             ,120,,Karl Malden,Michael Douglas,,http://www.imdb.com/title/tt0068135/?ref_=fn_tt_tt_1,English,USA,,,7.3
4460,Color,The Celebration ,105,Thomas Vinterberg,Ulrich Thomsen,Paprika Steen,Trine Dyrholm,http://www.imdb.com/title/tt0154420/?ref_=fn_tt_tt_1,Danish,Denmark,R,1998,8.1
4461,Color,Trees Lounge ,95,Steve Buscemi,Steve Buscemi,Debi Mazar,Carol Kane,http://www.imdb.com/title/tt0117958/?ref_=fn_tt_tt_1,English,USA,R,1996,7.2
4462,Color,Journey from the Fall ,135,Ham Tran,Long Nguyen,Kieu Chinh,Cat Ly,http://www.imdb.com/title/tt0433398/?ref_=fn_tt_tt_1,Vietnamese,USA,R,2006,7.4
4463,Color,The Basket ,105,Rich Cowan,Eric Dane,Karen Allen,Peter Coyote,http://www.imdb.com/title/tt0190255/?ref_=fn_tt_tt_1,English,USA,PG,1999,6.5
4464,Color,Eddie: The Sleepwalking Cannibal ,83,Boris Rodriguez,Stephen McHattie,Thure Lindhardt,Georgina Reilly,http://www.imdb.com/title/tt1480658/?ref_=fn_tt_tt_1,English,Canada,Not Rated,2012,5.7
4465,Color,Mercury Rising ,111,Harold Becker,Bruce Willis,Miko Hughes,Carrie Preston,http://www.imdb.com/title/tt0120749/?ref_=fn_tt_tt_1,English,USA,R,1998,6.1
4466,Color,Space: Above and Beyond             ,60,,James Morrison,Tucker Smallwood,Kristen Cloke,http://www.imdb.com/title/tt0112173/?ref_=fn_tt_tt_1,English,USA,,,7.7
4467,Color,Queen of the Mountains ,135,Sadyk Sher-Niyaz,Elina Abai Kyzy,Aziz Muradillayev,Mirlan Abdulayev,http://www.imdb.com/title/tt2640460/?ref_=fn_tt_tt_1,English,Kyrgyzstan,PG-13,2014,8.7
4468,Color,Def-Con 4 ,88,Paul Donovan,Maury Chaykin,Lenore Zann,Tim Choate,http://www.imdb.com/title/tt0087130/?ref_=fn_tt_tt_1,English,Canada,R,1985,4.3
4469, Black and White,The Hebrew Hammer ,87,Jonathan Kesselman,Judy Greer,Adam Goldberg,Tony Cox,http://www.imdb.com/title/tt0317640/?ref_=fn_tt_tt_1,English,USA,R,2003,6.2
4470,Color,Neal 'N' Nikki ,97,Arjun Sablok,Abhishek Bachchan,Uday Chopra,Samantha McLeod,http://www.imdb.com/title/tt0470869/?ref_=fn_tt_tt_1,English,India,,2005,3.3
4471,Color,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ,82,Craig Moss,Noureen DeWulf,Bryan Callen,Matt Crabtree,http://www.imdb.com/title/tt1498870/?ref_=fn_tt_tt_1,English,USA,R,2010,2.7
4472,Color,Forget Me Not ,103,Tyler Oliver,Bella Thorne,Chloe Bridges,Christopher Atkins,http://www.imdb.com/title/tt1147684/?ref_=fn_tt_tt_1,English,USA,R,2009,5.2
4473, Black and White,Rebecca ,130,Alfred Hitchcock,Laurence Olivier,Joan Fontaine,George Sanders,http://www.imdb.com/title/tt0032976/?ref_=fn_tt_tt_1,English,USA,Not Rated,1940,8.2
4474,Color,Friday the 13th Part 2 ,87,Steve Miner,Betsy Palmer,Adrienne King,Amy Steel,http://www.imdb.com/title/tt0082418/?ref_=fn_tt_tt_1,English,USA,R,1981,6.1
4475, Black and White,The Lost Weekend ,101,Billy Wilder,Ray Milland,Jane Wyman,Frank Faylen,http://www.imdb.com/title/tt0037884/?ref_=fn_tt_tt_1,English,USA,Not Rated,1945,8
4476,Color,C.H.U.D. ,96,Douglas Cheek,Daniel Stern,John Heard,Sam McMurray,http://www.imdb.com/title/tt0087015/?ref_=fn_tt_tt_1,English,USA,R,1984,5.5
4477,Color,Filly Brown ,80,Youssef Delara,Noel Gugliemi,Jenni Rivera,Jorge Diaz,http://www.imdb.com/title/tt1869425/?ref_=fn_tt_tt_1,English,USA,R,2012,5.7
4478,Color,The Lion of Judah ,87,Deryck Broom,Vic Mignogna,Omar Benson Miller,Anupam Kher,http://www.imdb.com/title/tt1212022/?ref_=fn_tt_tt_1,English,USA,PG,2011,3.7
4479,Color,Niagara ,92,Henry Hathaway,Joseph Cotten,Jean Peters,Will Wright,http://www.imdb.com/title/tt0046126/?ref_=fn_tt_tt_1,English,USA,Approved,1953,7.1
